order_id,customer_id,order_date,product_category,quantity,unit_price,discount_percent,customer_age,customer_city,delivery_days,rating,is_returned
1336,176,2023-11-07,Electronics,4,49.51,10,29.0,Kazan,2.0,5,No
1337,371,2023-10-30,Home,5,100.66,5,66.0,Novosibirsk,11.0,2,No
1338,375,2023-01-12,Books,8,30.03,25,53.0,MOSCOW,5.0,4,Yes
1339,22,2023-11-14,Clothing,3,315.1,10,19.0,Novosibirsk,4.0,4,No
1340,238,2023-03-21,Clothing,5,147.23,5,28.0,spb,5.0,1,No
1341,158,2023-08-04,Books,3,143.47,20,56.0,,8.0,4,No
1342,38,2023-12-05,Electronics,3,169.34,25,51.0,MOSCOW,12.0,2,No
1343,230,2023-09-21,Clothing,3,333.08,20,43.0,MOSCOW,4.0,3,No
1344,365,2023-05-29,Sports,7,435.96,0,35.0,MOSCOW,9.0,,No
1345,51,2023-03-22,Books,7,380.75,25,38.0,SPb,7.0,,No
1346,264,2023-08-03,Books,7,365.13,0,53.0,Ekaterinburg,10.0,4,No
1347,283,2023-07-17,Clothing,8,244.77,10,57.0,MOSCOW,13.0,3,No
1348,27,2023-07-19,Electronics,5,348.43,5,69.0,Novosibirsk,12.0,5,No
1349,226,2023-01-25,Sports,5,278.62,15,63.0,spb,7.0,,No
1350,277,2023-03-30,Electronics,4,112.04,0,61.0,MOSCOW,13.0,3,No
1351,286,2023-09-25,Home,7,108.25,15,,Moscow,13.0,2,No
1352,97,2023-05-23,Home,4,151.71,15,70.0,Moscow,8.0,5,No
1353,284,2023-02-28,Clothing,2,455.85,5,47.0,Ekaterinburg,12.0,1,No
1354,367,2023-12-31,Clothing,4,275.97,10,67.0,Kazan,6.0,1,Yes
1355,317,2023-01-26,Clothing,8,368.28,5,60.0,SPb,8.0,3,No
1356,304,2023-02-16,Home,9,176.55,25,47.0,spb,3.0,3,No
1357,147,2023-10-15,Electronics,3,206.82,0,25.0,Moscow ,10.0,4,No
1358,4,2023-09-23,Electronics,7,67.15,15,51.0,spb,10.0,5,No
1359,35,2023-01-16,Clothing,9,89.79,5,74.0,Moscow,14.0,3,No
1360,192,2023-07-18,Sports,4,414.54,5,,,1.0,4,No
1361,49,2023-10-09,Electronics,3,294.5,5,26.0,Ekaterinburg,6.0,5,Yes
1362,17,2023-03-27,Home,5,172.08,0,68.0,Kazan,1.0,1,No
1363,172,2023-09-07,Books,1,402.41,10,37.0,Kazan,9.0,,No
1364,220,2023-09-27,Books,3,127.03,5,,,14.0,5,No
1365,158,2023-12-01,Books,8,488.14,0,42.0,MOSCOW,2.0,4,No
1366,46,2023-04-27,Sports,8,175.68,15,36.0,,11.0,3,No
1367,373,2023-01-07,Clothing,4,171.97,25,22.0,,2.0,2,No
1368,6,2023-05-17,Home,2,159.4,20,28.0,spb,7.0,1,No
1369,99,2023-06-25,Sports,8,65.45,0,32.0,spb,2.0,,No
1370,380,2023-11-24,Home,8,60.01,20,25.0,SPb,10.0,3,No
1371,233,2023-11-11,Home,4,325.81,5,36.0,Moscow,8.0,5,No
1372,37,2023-08-03,Clothing,3,438.18,5,40.0,,6.0,4,No
1373,280,2023-03-23,Books,2,396.31,0,44.0,Moscow ,14.0,1,No
1374,349,2023-08-11,Clothing,9,74.85,20,,spb,7.0,3,No
1375,302,2023-04-13,Sports,1,275.06,5,,Moscow,7.0,5,No
1376,181,2023-09-30,Sports,7,57.27,15,43.0,spb,6.0,1,Yes
1377,95,2023-01-14,Sports,5,27.42,10,44.0,SPb,10.0,4,No
1378,99,2023-06-08,Clothing,8,329.91,10,36.0,MOSCOW,11.0,3,No
1379,188,2023-06-01,Home,4,269.9,5,67.0,Novosibirsk,9.0,3,No
1380,116,2023-04-18,Home,7,45.6,20,,,13.0,3,No
1381,191,2023-07-07,Electronics,5,22.29,25,46.0,Ekaterinburg,9.0,1,No
1382,253,2023-10-28,Sports,5,494.93,5,56.0,Novosibirsk,7.0,1,No
1383,161,2023-04-08,Home,9,19.86,25,58.0,spb,9.0,1,No
1384,256,2023-05-11,Electronics,9,225.04,25,50.0,Ekaterinburg,13.0,1,No
1385,323,2023-10-20,Home,9,254.79,20,36.0,Ekaterinburg,10.0,5,No
1386,128,2023-06-20,Sports,6,63.05,25,54.0,Ekaterinburg,3.0,2,No
1387,18,2023-07-02,Books,6,88.69,15,36.0,Moscow,3.0,5,No
1388,281,2023-12-30,Sports,5,179.14,20,50.0,Kazan,1.0,3,No
1389,223,2023-02-08,Clothing,9,382.03,5,64.0,spb,5.0,5,No
1390,54,2023-01-15,Home,8,256.01,15,33.0,Novosibirsk,,4,No
1391,58,2023-01-04,Home,7,320.76,0,40.0,SPb,2.0,,No
1392,323,2023-12-15,Clothing,7,492.66,10,24.0,Kazan,9.0,4,Yes
1393,360,2023-07-29,Clothing,6,385.16,5,,spb,3.0,4,No
1394,174,2023-06-10,Books,5,220.01,5,49.0,MOSCOW,8.0,3,No
1395,280,2023-01-16,Home,4,225.99,5,29.0,MOSCOW,6.0,1,No
1396,114,2023-04-18,Home,3,311.29,15,25.0,Moscow,14.0,4,No
1397,288,2023-11-07,Books,3,334.36,0,22.0,Ekaterinburg,13.0,3,No
1398,342,2023-08-15,Electronics,6,252.85,20,-5.0,SPb,5.0,1,No
1399,151,2023-06-19,Books,4,324.21,0,45.0,spb,1.0,2,No
1400,127,2023-02-03,Sports,6,16.65,15,70.0,Novosibirsk,,3,No
1401,155,2023-09-08,Home,3,217.66,5,22.0,spb,3.0,5,No
1402,386,2023-09-04,Clothing,4,143.07,10,66.0,Kazan,,1,No
1403,273,2023-09-26,Sports,9,68.94,5,43.0,MOSCOW,12.0,4,Yes
1404,104,2023-05-21,Home,5,54.28,20,22.0,Moscow ,5.0,4,No
1405,393,2023-10-01,Books,7,303.58,25,39.0,Kazan,6.0,5,No
1406,299,2023-04-06,Sports,2,264.18,10,32.0,spb,2.0,5,No
1407,246,2023-08-15,Home,5,130.52,5,30.0,,14.0,4,No
1408,176,2023-02-08,Electronics,9,238.12,10,45.0,spb,3.0,1,No
1409,39,2023-10-29,Electronics,3,248.65,25,50.0,spb,11.0,3,Yes
1410,170,2023-01-29,Clothing,9,101.53,0,60.0,Moscow,14.0,5,No
1411,247,2023-11-14,Home,6,327.79,15,40.0,Novosibirsk,6.0,5,No
1412,26,2023-09-02,Electronics,4,391.56,5,50.0,SPb,4.0,5,No
1413,355,2023-08-24,Books,7,396.77,20,60.0,spb,9.0,2,Yes
1414,306,2023-07-04,Home,8,303.22,0,35.0,Ekaterinburg,5.0,1,No
1415,13,2023-09-29,Books,6,258.26,5,,Novosibirsk,4.0,1,No
1416,316,2023-08-24,Books,5,35.2,0,70.0,,2.0,1,No
1417,391,2023-08-27,Electronics,6,147.48,20,47.0,SPb,6.0,1,No
1418,313,2023-09-23,Home,5,51.17,5,43.0,Kazan,10.0,1,No
1419,36,2023-12-25,Sports,8,482.09,25,33.0,MOSCOW,2.0,4,No
1420,173,2023-12-06,Electronics,1,71.86,25,30.0,spb,12.0,5,No
1421,20,2023-03-06,Electronics,7,80.13,20,56.0,Kazan,,4,No
1422,321,2023-06-26,Home,2,445.34,10,50.0,Kazan,7.0,2,No
1423,264,2023-01-03,Home,9,472.24,20,43.0,Moscow,3.0,3,No
1424,142,2023-05-22,Books,1,384.09,10,65.0,Kazan,9.0,5,Yes
1425,371,2023-06-07,Home,6,7.68,5,18.0,Ekaterinburg,11.0,2,No
1426,143,2023-11-20,Books,9,5.67,10,66.0,Ekaterinburg,5.0,,No
1427,92,2023-05-26,Electronics,1,192.16,5,55.0,Novosibirsk,8.0,3,No
1428,354,2023-10-20,Clothing,4,75.98,5,19.0,spb,11.0,2,No
1429,322,2023-06-02,Sports,4,14.1,15,66.0,Moscow ,6.0,3,No
1430,288,2023-07-12,Electronics,9,234.71,5,23.0,MOSCOW,14.0,,No
1431,215,2023-03-14,Home,5,471.82,10,63.0,Kazan,12.0,4,No
1432,342,2023-11-01,Sports,5,165.29,15,,Kazan,10.0,3,No
1433,51,2023-12-10,Clothing,6,332.26,15,55.0,SPb,8.0,2,No
1434,153,2023-05-20,Clothing,1,327.86,5,59.0,,13.0,4,No
1435,186,2023-07-06,Books,1,129.28,20,41.0,,13.0,5,No
1436,63,2023-10-20,Sports,9,326.96,20,35.0,Novosibirsk,11.0,4,No
1437,190,2023-03-02,Books,3,110.11,25,44.0,MOSCOW,12.0,4,No
1438,125,2023-07-17,Electronics,4,65.39,15,58.0,Moscow ,3.0,5,No
1439,150,2023-10-22,Sports,1,352.18,5,25.0,Kazan,3.0,4,No
1440,314,2023-11-15,Electronics,9,61.15,20,45.0,SPb,5.0,5,No
1441,58,2023-10-29,Books,8,498.47,5,27.0,spb,,5,No
1442,342,2023-12-10,Sports,2,95.81,5,34.0,Moscow,10.0,5,No
1443,305,2023-01-11,Books,8,299.1,15,72.0,spb,3.0,2,No
1444,180,2023-03-03,Sports,7,208.63,25,46.0,Novosibirsk,8.0,3,No
1445,170,2023-11-29,Books,6,67.56,15,23.0,Moscow ,10.0,2,No
1446,326,2023-08-14,Clothing,1,18.78,0,31.0,Novosibirsk,13.0,5,No
1447,271,2023-06-02,Books,7,313.25,20,39.0,Kazan,12.0,3,No
1448,54,2023-07-18,Clothing,7,404.34,20,,Novosibirsk,14.0,3,No
1449,101,2023-02-21,Books,9,421.8,20,23.0,spb,8.0,5,No
1450,264,2023-09-17,Sports,1,243.94,10,43.0,SPb,2.0,3,No
1451,53,2023-02-28,Sports,2,389.84,5,56.0,,,3,No
1452,60,2023-03-13,Sports,9,338.06,15,29.0,Ekaterinburg,4.0,,Yes
1453,108,2023-05-28,Home,9,363.51,20,52.0,SPb,10.0,3,Yes
1454,5,2023-12-15,Electronics,6,248.84,0,31.0,Moscow ,13.0,5,No
1455,103,2023-03-04,Sports,6,318.54,20,39.0,Moscow,1.0,1,Yes
1456,196,2023-11-06,Clothing,4,403.74,25,68.0,Moscow,4.0,1,No
1457,262,2023-08-31,Sports,4,201.95,5,40.0,Kazan,12.0,1,No
1458,365,2023-11-26,Home,5,403.96,5,65.0,Kazan,13.0,5,Yes
1459,372,2023-04-17,Clothing,3,298.05,15,24.0,Ekaterinburg,13.0,1,No
1460,350,2023-08-14,Home,1,87.12,10,57.0,Moscow ,11.0,2,No
1461,47,2023-11-09,Clothing,1,17.22,15,67.0,spb,13.0,5,No
1462,355,2023-08-06,Books,7,184.56,20,42.0,Moscow,4.0,5,No
1463,311,2023-08-29,Electronics,1,275.61,25,30.0,Moscow,10.0,5,No
1464,308,2023-09-16,Electronics,1,420.71,0,,Moscow,9.0,3,No
1465,144,2023-09-19,Home,3,68.11,15,58.0,spb,3.0,3,No
1466,269,2023-01-05,Electronics,4,401.1,10,27.0,Moscow,2.0,3,No
1467,370,2023-09-18,Home,4,432.19,15,70.0,Novosibirsk,,4,No
1468,124,2023-02-23,Home,2,79.59,5,72.0,Moscow ,,,No
1469,106,2023-02-16,Home,1,426.54,20,26.0,SPb,1.0,5,No
1470,158,2023-08-03,Electronics,3,495.77,20,32.0,SPb,6.0,5,No
1471,147,2023-06-26,Home,4,364.79,20,69.0,,10.0,3,No
1472,145,2023-01-09,Electronics,3,393.46,20,19.0,,8.0,5,No
1473,120,2023-04-09,Home,8,497.24,20,42.0,Moscow,3.0,5,No
1474,319,2023-01-20,Sports,1,304.71,20,30.0,Moscow,11.0,1,No
1475,275,2023-08-29,Home,2,157.4,0,51.0,Kazan,9.0,5,No
1476,92,2023-03-02,Clothing,7,419.58,10,68.0,Kazan,2.0,4,No
1477,58,2023-06-27,Home,4,309.17,20,51.0,Ekaterinburg,6.0,3,No
1478,346,2023-12-04,Books,8,292.69,10,52.0,Moscow,1.0,2,No
1479,229,2023-03-03,Home,3,130.55,25,55.0,Ekaterinburg,13.0,2,No
1480,117,2023-05-25,Clothing,6,379.39,20,20.0,Novosibirsk,7.0,1,No
1481,318,2023-08-04,Clothing,9,45.43,15,59.0,SPb,3.0,2,No
1482,279,2023-01-03,Electronics,1,462.52,20,73.0,Moscow,7.0,2,No
1483,127,2023-06-09,Sports,1,166.28,5,23.0,Moscow ,4.0,3,No
1484,393,2023-08-15,Home,8,68.25,0,72.0,spb,9.0,3,No
1485,396,2023-09-26,Electronics,3,223.97,15,65.0,Novosibirsk,5.0,4,Yes
1486,129,2023-04-30,Sports,5,26.02,15,66.0,Moscow,3.0,1,No
1487,58,2023-03-30,Home,1,343.89,5,36.0,spb,8.0,2,No
1488,122,2023-11-25,Books,5,451.84,20,20.0,Moscow ,6.0,,No
1489,1,2023-03-09,Home,6,419.45,0,,Kazan,2.0,1,No
1490,239,2023-12-23,Clothing,8,68.05,15,56.0,Ekaterinburg,3.0,2,No
1491,290,2023-04-08,Clothing,3,67.5,0,26.0,Kazan,8.0,2,No
1492,96,2023-09-24,Books,3,407.65,15,,SPb,10.0,,Yes
1493,126,2023-04-15,Electronics,9,462.51,20,29.0,Kazan,7.0,5,No
1494,118,2023-11-19,Sports,4,233.03,25,22.0,Moscow,10.0,1,No
1495,48,2023-05-03,Home,4,251.99,15,,Moscow ,6.0,2,No
1496,89,2023-01-29,Clothing,7,162.54,25,28.0,Kazan,,1,No
1497,237,2023-05-17,Electronics,2,447.66,15,74.0,,1.0,4,No
1498,373,2023-07-14,Books,8,324.23,10,47.0,SPb,9.0,4,No
1499,385,2023-08-14,Clothing,6,147.68,20,21.0,spb,3.0,5,No
1500,272,2023-11-28,Books,3,152.9,5,22.0,Moscow ,14.0,2,No
1501,189,2023-06-19,Home,9,446.14,25,18.0,Kazan,999.0,3,No
1502,192,2023-01-09,Sports,5,11.75,5,44.0,Ekaterinburg,7.0,2,No
1503,69,2023-02-09,Clothing,8,164.75,20,45.0,Ekaterinburg,7.0,1,No
1504,278,2023-01-25,Clothing,7,279.41,5,46.0,Moscow ,3.0,4,No
1505,349,2023-09-18,Home,8,9999.99,20,,Ekaterinburg,4.0,,No
1506,247,2023-08-14,Electronics,7,50.59,5,29.0,Kazan,10.0,5,No
1507,76,2023-05-04,Sports,3,408.56,25,30.0,Kazan,7.0,4,No
1508,154,2023-02-07,Clothing,2,447.73,10,58.0,Moscow ,8.0,3,Yes
1509,144,2023-11-24,Sports,7,412.69,5,19.0,Kazan,2.0,4,No
1510,86,2023-09-08,Clothing,3,449.9,25,54.0,,9.0,,No
1511,185,2023-06-25,Sports,3,278.79,15,62.0,Moscow,7.0,2,No
1512,285,2023-03-31,Books,2,407.07,20,33.0,SPb,13.0,4,No
1513,220,2023-02-06,Clothing,4,195.1,0,65.0,,8.0,5,No
1514,69,2023-11-12,Sports,8,334.8,0,41.0,spb,6.0,2,No
1515,47,2023-06-25,Electronics,1,494.47,20,52.0,Ekaterinburg,,2,No
1516,94,2023-10-11,Books,1,116.74,10,39.0,Moscow,9.0,3,No
1517,238,2023-03-22,Books,5,198.0,5,53.0,Moscow ,4.0,4,No
1518,204,2023-04-24,Electronics,5,242.62,10,28.0,MOSCOW,11.0,2,No
1519,218,2023-02-09,Sports,1,73.32,0,72.0,Ekaterinburg,11.0,5,No
1520,341,2023-10-28,Home,6,45.11,25,63.0,Moscow,5.0,1,No
1521,39,2023-08-12,Electronics,1,415.71,20,46.0,Kazan,9.0,4,No
1522,100,2023-11-14,Sports,5,488.51,20,52.0,Moscow ,1.0,3,No
1523,289,2023-12-15,Electronics,9,205.34,10,65.0,MOSCOW,4.0,2,No
1524,254,2023-04-25,Electronics,5,48.39,25,71.0,Moscow ,7.0,5,No
1525,222,2023-07-05,Clothing,6,37.58,10,32.0,MOSCOW,11.0,4,No
1526,357,2023-11-19,Sports,8,446.2,5,48.0,MOSCOW,9.0,5,No
1527,23,2023-02-25,Home,1,234.59,15,59.0,Ekaterinburg,,5,No
1528,250,2023-02-09,Clothing,2,163.41,25,58.0,Kazan,13.0,3,No
1529,10,2023-12-20,Electronics,9,240.85,15,60.0,Ekaterinburg,11.0,4,No
1530,246,2023-02-09,Electronics,3,162.56,5,33.0,MOSCOW,12.0,2,No
1531,325,2023-12-13,Electronics,6,247.07,15,,MOSCOW,13.0,3,Yes
1532,100,2023-08-25,Sports,5,430.48,0,66.0,Novosibirsk,10.0,2,No
1533,290,2023-10-16,Sports,2,298.19,15,49.0,Moscow,6.0,1,No
1534,180,2023-09-19,Clothing,7,348.85,5,68.0,Novosibirsk,12.0,5,No
1535,223,2023-08-04,Home,4,185.51,15,19.0,Moscow,8.0,1,No
1536,394,2023-05-27,Clothing,1,370.56,20,41.0,SPb,13.0,,No
1537,250,2023-12-02,Books,4,9999.99,10,40.0,spb,9.0,3,Yes
1538,147,2023-06-17,Electronics,6,64.18,0,,Moscow ,10.0,2,No
1539,96,2023-04-02,Electronics,7,288.46,20,55.0,Ekaterinburg,4.0,2,No
1540,257,2023-12-19,Electronics,7,132.09,20,48.0,SPb,1.0,3,No
1541,325,2023-02-28,Clothing,7,403.03,5,68.0,SPb,14.0,4,No
1542,4,2023-02-28,Clothing,3,215.84,10,57.0,Moscow ,8.0,1,No
1543,16,2023-10-31,Electronics,6,497.37,10,43.0,Moscow ,2.0,1,No
1544,280,2023-06-18,Clothing,8,50.79,25,46.0,Moscow,11.0,2,No
1545,336,2023-09-26,Sports,4,391.27,0,20.0,Novosibirsk,1.0,2,No
1546,247,2023-12-29,Sports,8,338.48,5,31.0,Kazan,13.0,2,No
1547,258,2023-02-14,Clothing,2,384.91,0,42.0,Moscow,,3,No
1548,384,2023-12-11,Electronics,9,157.23,25,65.0,Kazan,12.0,4,No
1549,160,2023-06-30,Clothing,9,248.57,15,18.0,SPb,10.0,1,No
1550,340,2023-06-19,Clothing,8,399.27,20,70.0,Kazan,9.0,,No
1551,152,2023-12-22,Clothing,1,120.11,0,20.0,Novosibirsk,11.0,3,No
1552,396,2023-07-10,Books,2,116.89,20,71.0,Moscow,12.0,1,No
1553,178,2023-06-04,Sports,6,277.77,5,,MOSCOW,12.0,4,No
1554,163,2023-07-07,Home,5,264.16,15,35.0,Moscow ,9.0,3,No
1555,380,2023-01-07,Home,9,144.72,5,26.0,MOSCOW,3.0,1,No
1556,33,2023-05-13,Books,5,152.55,15,55.0,,6.0,3,No
1557,179,2023-08-23,Clothing,2,142.53,15,40.0,spb,7.0,1,No
1558,101,2023-02-14,Books,4,386.9,20,38.0,Novosibirsk,14.0,1,No
1559,268,2023-11-10,Books,9,327.69,5,74.0,,10.0,4,No
1560,323,2023-09-06,Electronics,1,417.05,5,18.0,Moscow,9.0,5,No
1561,65,2023-01-31,Sports,1,487.86,0,38.0,Moscow ,,,No
1562,168,2023-01-23,Home,7,239.71,5,44.0,Novosibirsk,8.0,1,No
1563,330,2023-06-09,Clothing,3,38.01,0,,MOSCOW,14.0,,No
1564,43,2023-12-29,Home,2,28.81,10,23.0,spb,7.0,4,No
1565,44,2023-06-07,Home,9,151.35,10,72.0,Moscow ,4.0,5,No
1566,285,2023-02-08,Sports,3,466.61,10,61.0,Ekaterinburg,,1,No
1567,397,2023-03-23,Home,2,263.99,25,53.0,Ekaterinburg,,4,No
1568,12,2023-12-22,Home,8,139.53,5,45.0,Ekaterinburg,11.0,4,No
1569,95,2023-09-15,Books,6,202.59,25,62.0,Kazan,5.0,4,No
1570,302,2023-07-25,Sports,6,301.3,5,34.0,Novosibirsk,6.0,4,No
1571,386,2023-03-18,Electronics,7,328.21,0,57.0,Moscow,14.0,3,No
1572,253,2023-01-12,Clothing,7,81.19,25,69.0,MOSCOW,,5,No
1573,242,2023-10-22,Home,6,488.63,25,20.0,Moscow,7.0,5,No
1574,35,2023-08-12,Clothing,4,274.66,25,29.0,Kazan,10.0,1,No
1575,215,2023-01-13,Electronics,9,72.17,15,56.0,Moscow,1.0,2,No
1576,337,2023-02-15,Clothing,6,447.35,0,29.0,spb,8.0,3,No
1577,90,2023-06-04,Electronics,4,41.95,10,19.0,Ekaterinburg,4.0,1,No
1578,264,2023-04-23,Books,3,454.33,0,73.0,MOSCOW,13.0,1,No
1579,93,2023-08-21,Home,4,498.3,15,63.0,Novosibirsk,9.0,4,No
1580,90,2023-01-17,Electronics,3,351.71,5,39.0,Moscow,1.0,2,No
1581,115,2023-12-26,Clothing,2,386.37,0,40.0,Moscow,11.0,2,No
1582,105,2023-08-11,Home,5,171.96,25,47.0,SPb,2.0,3,No
1583,391,2023-12-20,Books,2,471.08,10,22.0,SPb,14.0,2,No
1584,196,2023-07-07,Home,6,267.21,10,26.0,SPb,6.0,1,No
1585,314,2023-12-10,Electronics,3,367.53,5,38.0,Novosibirsk,11.0,2,No
1586,114,2023-12-31,Books,6,462.43,0,28.0,Ekaterinburg,,2,No
1587,75,2023-06-12,Clothing,9,487.71,15,22.0,Moscow ,11.0,5,No
1588,376,2023-11-22,Books,1,417.44,5,52.0,Ekaterinburg,14.0,1,No
1589,217,2023-03-15,Books,6,154.99,0,44.0,MOSCOW,1.0,2,No
1590,277,2023-08-21,Sports,9,483.44,20,66.0,,4.0,2,No
1591,249,2023-08-12,Books,4,315.92,10,19.0,Novosibirsk,8.0,4,No
1592,164,,Books,2,465.67,15,41.0,spb,10.0,2,No
1593,394,2023-03-01,Home,4,339.67,25,48.0,,5.0,2,No
1594,357,2023-12-01,Clothing,1,157.08,15,50.0,Novosibirsk,13.0,5,No
1595,192,2023-08-10,Home,3,188.16,25,,SPb,9.0,1,No
1596,227,2023-02-06,Home,9,277.48,15,47.0,Moscow,,3,No
1597,177,2023-10-05,Electronics,5,396.06,10,63.0,Kazan,11.0,1,No
1598,99,2023-07-15,Home,6,162.4,25,54.0,Kazan,6.0,4,No
1599,36,2023-12-18,Sports,3,291.97,0,68.0,Moscow ,1.0,1,No
1600,96,2023-08-30,Sports,5,176.08,25,45.0,Moscow,6.0,2,No
1601,152,2023-11-20,Electronics,8,408.81,5,48.0,Moscow ,6.0,4,No
1602,151,2023-08-07,Clothing,6,236.03,0,28.0,SPb,13.0,1,No
1603,190,2023-07-11,Clothing,4,42.98,5,40.0,Moscow ,,4,No
1604,224,2023-01-17,Home,2,87.2,15,,Moscow,8.0,3,No
1605,37,2023-01-12,Home,9,35.25,0,19.0,MOSCOW,6.0,1,No
1606,268,2023-07-12,Home,1,252.15,15,57.0,Moscow,5.0,,No
1607,369,2023-01-22,Clothing,1,57.64,20,58.0,Kazan,11.0,4,No
1608,183,2023-04-30,Books,4,61.5,15,44.0,spb,2.0,5,No
1609,13,2023-07-29,Sports,7,470.82,15,52.0,SPb,4.0,4,No
1610,279,2023-11-02,Books,1,436.96,5,19.0,MOSCOW,14.0,5,No
1611,217,2023-09-27,Books,9,228.78,25,56.0,Novosibirsk,10.0,2,No
1612,355,2023-07-11,Clothing,4,492.97,20,54.0,MOSCOW,5.0,3,Yes
1613,361,2023-06-24,Books,3,5.09,15,38.0,MOSCOW,10.0,5,Yes
1614,286,2023-10-12,Electronics,1,308.92,15,22.0,Moscow ,4.0,3,No
1615,273,2023-07-23,Home,4,310.13,20,69.0,Kazan,2.0,4,No
1616,369,2023-06-13,Electronics,9,231.43,20,62.0,Moscow ,7.0,2,No
1617,62,2023-09-08,Sports,6,9999.99,0,38.0,Moscow ,10.0,5,No
1618,84,2023-08-15,Home,6,230.41,5,46.0,Novosibirsk,,4,No
1619,368,2023-01-07,Books,1,210.41,20,37.0,SPb,2.0,1,Yes
1620,217,2023-01-29,Sports,2,366.59,20,55.0,Moscow,1.0,4,No
1621,342,2023-02-02,Home,6,72.0,10,37.0,Ekaterinburg,14.0,3,No
1622,397,2023-05-14,Books,2,102.83,25,67.0,Moscow ,5.0,2,No
1623,187,2023-03-20,Electronics,3,94.36,20,42.0,Ekaterinburg,12.0,2,No
1624,19,2023-02-27,Home,4,134.92,5,19.0,SPb,13.0,4,No
1625,177,2023-01-26,Books,5,265.0,25,74.0,Ekaterinburg,1.0,1,No
1626,100,2023-08-14,Electronics,9,60.05,25,49.0,,,3,No
1627,396,2023-10-12,Sports,4,434.74,15,43.0,Novosibirsk,1.0,,Yes
1628,233,2023-01-04,Sports,9,152.19,15,23.0,Ekaterinburg,6.0,4,No
1629,76,2023-04-09,Sports,3,85.46,15,58.0,SPb,9.0,2,No
1630,265,2023-02-08,Sports,8,339.43,15,74.0,SPb,,3,No
1631,284,2023-09-28,Clothing,1,23.85,10,20.0,spb,13.0,1,Yes
1632,206,2023-10-12,Home,9,311.88,20,50.0,spb,11.0,2,No
1633,223,2023-06-06,Home,9,350.61,15,18.0,Novosibirsk,12.0,4,No
1634,384,2023-03-16,Clothing,2,111.38,0,,Ekaterinburg,1.0,2,No
1635,52,2023-10-15,Books,4,25.77,15,22.0,Ekaterinburg,5.0,2,Yes
1636,339,2023-05-10,Books,8,185.0,20,30.0,spb,9.0,5,No
1637,367,2023-06-24,Sports,7,53.8,15,36.0,Moscow,14.0,2,No
1638,144,2023-03-25,Electronics,1,62.66,10,29.0,Kazan,9.0,2,No
1639,373,2023-01-22,Books,5,130.86,5,65.0,SPb,1.0,3,No
1640,69,2023-01-27,Electronics,7,151.26,5,42.0,Moscow,,2,No
1641,99,2023-07-14,Home,4,267.34,20,74.0,,1.0,1,No
1642,396,2023-12-03,Electronics,1,340.8,5,68.0,MOSCOW,8.0,4,No
1643,25,2023-08-24,Home,9,298.42,5,52.0,,1.0,3,No
1644,379,2023-04-02,Clothing,5,78.44,0,29.0,Moscow,12.0,2,No
1645,53,2023-01-21,Clothing,2,90.18,20,47.0,MOSCOW,5.0,1,Yes
1646,151,2023-10-30,Sports,8,439.99,20,22.0,spb,8.0,4,No
1647,144,2023-12-23,Books,2,281.38,5,51.0,spb,6.0,3,No
1648,57,2023-03-25,Sports,3,435.62,5,39.0,Kazan,9.0,,No
1649,39,2023-09-19,Home,1,188.92,5,56.0,Moscow,1.0,2,No
1650,109,2023-05-27,Sports,2,309.13,25,30.0,SPb,9.0,5,No
1651,181,2023-09-14,Electronics,7,264.21,10,74.0,Ekaterinburg,1.0,5,No
1652,42,2023-02-27,Home,2,162.97,15,64.0,SPb,10.0,3,Yes
1653,186,2023-01-15,Clothing,6,237.61,10,71.0,,10.0,1,No
1654,398,2023-06-11,Books,3,253.73,20,20.0,,3.0,,Yes
1655,223,2023-06-12,Home,4,104.38,0,70.0,Novosibirsk,1.0,1,No
1656,122,2023-11-16,Home,8,160.93,15,37.0,Novosibirsk,3.0,5,No
1657,133,2023-10-08,Electronics,3,396.75,0,48.0,spb,,,No
1658,163,2023-10-07,Books,6,458.32,25,22.0,Moscow ,11.0,2,No
1659,215,2023-01-12,Clothing,1,183.1,20,41.0,Novosibirsk,13.0,1,No
1660,221,2023-10-01,Home,7,156.95,25,57.0,MOSCOW,2.0,5,Yes
1661,235,2023-09-28,Home,8,101.62,20,71.0,spb,2.0,4,No
1662,331,2023-07-27,Electronics,8,340.85,0,50.0,Novosibirsk,9.0,,No
1663,146,2023-01-27,Sports,3,164.93,0,25.0,spb,8.0,,No
1664,239,2023-03-13,Clothing,1,493.94,0,41.0,Kazan,1.0,1,No
1665,76,2023-03-01,Books,9,166.21,20,67.0,Ekaterinburg,12.0,,No
1666,9,2023-05-25,Home,6,200.1,5,37.0,Ekaterinburg,14.0,2,No
1667,74,2023-04-03,Home,9,303.65,0,33.0,,,5,No
1668,253,2023-11-05,Clothing,7,401.83,25,67.0,Moscow ,,5,No
1669,230,2023-01-08,Sports,1,237.41,15,69.0,spb,1.0,4,No
1670,7,2023-03-20,Home,1,214.21,20,29.0,Moscow,1.0,5,No
1671,174,2023-01-27,Clothing,6,497.84,25,30.0,SPb,12.0,3,No
1672,141,2023-06-23,Electronics,5,10.19,10,62.0,SPb,12.0,4,No
1673,168,2023-02-19,Sports,9,448.06,10,59.0,spb,4.0,5,No
1674,170,2023-07-18,Books,2,78.82,15,56.0,spb,2.0,1,No
1675,393,2023-12-15,Home,8,394.03,5,42.0,SPb,3.0,5,No
